week_start,year,week_num,doy,brent_usd_bbl,coal_newcastle_usd_t,henry_hub_usd_mmbtu,mad_usd,bdi_index,freight_usgulf_morocco_usd_t,petcoke_fob_usgulf_usd_t,petcoke_cfr_morocco_usd_t,petcoke_cfr_morocco_mad_t,cimar_cement_prod_weekly_t,cimar_petcoke_consumed_weekly_t,cimar_purchase_flag,cimar_volume_purchased_t,cimar_price_paid_usd_t,cimar_price_paid_mad_t,sulphur_pct,cimar_annual_spend_mmad
2015-05-18,2015,21,138,52.3,58.83,2.443,9.7556,791,11.28,38.26,49.54,483.3,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-05-25,2015,22,145,52.87,59.7,2.279,9.7259,720,11.0,37.69,48.69,473.6,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-06-01,2015,23,152,51.47,59.08,2.303,9.8033,740,11.3,38.3,49.6,486.2,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-06-08,2015,24,159,53.4,57.02,2.26,9.7863,752,10.33,37.73,48.06,470.3,0,0,1,20348,46.8,458.0,6.13,66.4
2015-06-15,2015,25,166,55.59,57.51,2.15,9.7984,758,11.73,37.21,48.94,479.5,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-06-22,2015,26,173,53.53,58.82,2.176,9.8076,784,11.75,37.27,49.02,480.8,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-06-29,2015,27,180,53.52,57.49,2.175,9.8009,714,11.47,37.72,49.19,482.1,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-07-06,2015,28,187,50.85,56.72,2.171,9.8918,742,10.78,38.93,49.71,491.7,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-07-13,2015,29,194,52.54,59.27,2.136,9.8556,743,11.65,39.04,50.69,499.6,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-07-20,2015,30,201,53.21,56.47,2.1,9.8533,738,11.02,38.25,49.27,485.5,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-07-27,2015,31,208,53.86,55.33,2.084,9.8322,697,10.66,38.25,48.91,480.9,0,0,1,19035,47.32,465.3,6.24,66.4
2015-08-03,2015,32,215,52.4,56.78,2.046,9.7627,686,9.92,38.12,48.04,469.0,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-08-10,2015,33,222,51.53,61.97,2.393,9.8524,658,11.07,40.28,51.35,505.9,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-08-17,2015,34,229,49.5,53.62,2.163,9.9167,681,11.23,34.62,45.85,454.7,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-08-24,2015,35,236,48.53,57.96,2.176,9.7482,657,10.98,36.69,47.67,464.7,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-08-31,2015,36,243,50.9,56.29,2.254,9.806,608,10.58,37.04,47.62,467.0,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-09-07,2015,37,250,51.66,54.96,2.314,9.7599,648,11.19,35.32,46.51,453.9,0,0,1,21765,45.65,445.6,5.26,66.4
2015-09-14,2015,38,257,50.63,57.22,2.497,9.8913,601,9.5,37.11,46.61,461.0,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-09-21,2015,39,264,54.04,57.25,2.426,9.9564,632,10.16,38.51,48.67,484.6,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-09-28,2015,40,271,51.65,56.96,2.384,10.0362,665,10.46,37.99,48.45,486.3,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-10-05,2015,41,278,50.7,55.81,2.459,9.8335,656,9.87,35.58,45.45,446.9,0,0,1,22251,45.42,446.7,5.35,66.4
2015-10-12,2015,42,285,48.65,57.15,2.577,9.9457,581,9.71,36.92,46.63,463.8,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-10-19,2015,43,292,50.68,58.04,2.556,9.9926,702,11.15,36.97,48.12,480.8,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-10-26,2015,44,299,51.79,57.36,2.707,9.9687,632,10.59,36.53,47.12,469.7,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-11-02,2015,45,306,50.18,55.72,2.584,9.9178,653,10.25,36.83,47.08,466.9,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-11-09,2015,46,313,51.63,55.03,2.888,10.0714,601,10.49,35.83,46.32,466.5,0,0,1,20928,44.89,452.1,6.17,66.4
2015-11-16,2015,47,320,51.79,56.47,2.659,9.9992,652,10.45,36.08,46.53,465.3,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-11-23,2015,48,327,51.24,59.28,2.906,10.0504,632,10.99,36.88,47.87,481.1,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-11-30,2015,49,334,52.51,61.07,3.01,10.0348,648,11.03,37.54,48.57,487.4,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-12-07,2015,50,341,50.71,58.75,3.139,10.0873,635,10.39,37.05,47.44,478.5,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-12-14,2015,51,348,51.17,61.29,2.858,10.1855,735,11.55,38.12,49.67,505.9,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-12-21,2015,52,355,52.02,57.57,2.986,10.1184,768,10.83,37.16,47.99,485.6,0,0,0,0.0,0.0,0.0,0.0,66.4
2015-12-28,2015,53,362,52.15,57.88,3.143,10.0439,704,10.73,36.95,47.68,478.9,0,0,0,0.0,0.0,0.0,0.0,66.4
2016-01-04,2016,1,4,44.05,67.19,3.038,9.7998,717,11.28,31.93,43.21,423.4,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-01-11,2016,2,11,45.26,65.26,3.11,9.7743,640,9.88,32.46,42.34,413.8,0,0,1,21295,40.71,397.9,6.19,61.5
2016-01-18,2016,3,18,45.31,68.47,2.901,9.8365,736,10.8,31.12,41.92,412.3,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-01-25,2016,4,25,43.39,68.08,3.15,9.6986,723,10.71,32.5,43.21,419.1,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-02-01,2016,5,32,45.22,69.41,2.972,9.7184,721,11.04,33.65,44.69,434.3,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-02-08,2016,6,39,45.33,69.23,3.097,9.8117,742,11.43,31.96,43.39,425.7,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-02-15,2016,7,46,46.4,67.91,3.185,9.753,784,10.71,31.54,42.25,412.1,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-02-22,2016,8,53,44.94,70.4,2.891,9.7466,758,10.82,33.23,44.05,429.3,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-02-29,2016,9,60,45.8,68.42,3.174,9.8655,751,10.17,32.35,42.52,419.5,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-03-07,2016,10,67,44.43,70.25,2.966,9.7687,781,11.26,33.78,45.04,440.0,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-03-14,2016,11,74,45.82,69.8,2.873,9.8768,837,10.78,32.63,43.41,428.8,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-03-21,2016,12,81,44.02,68.97,2.954,9.8088,662,10.14,32.92,43.06,422.4,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-03-28,2016,13,88,45.47,68.91,2.732,9.7618,804,10.79,34.15,44.94,438.7,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-04-04,2016,14,95,45.51,66.86,2.641,9.8436,768,11.36,32.22,43.58,429.0,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-04-11,2016,15,102,44.06,71.2,2.656,9.903,748,10.94,33.06,44.0,435.7,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-04-18,2016,16,109,42.76,71.19,2.728,9.8226,722,10.79,32.59,43.38,426.1,0,0,1,22995,42.18,414.3,5.13,61.5
2016-04-25,2016,17,116,45.19,67.56,2.589,9.9498,800,10.68,33.15,43.83,436.1,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-05-02,2016,18,123,46.56,72.73,2.371,9.8667,666,10.55,33.38,43.93,433.4,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-05-09,2016,19,130,46.81,65.19,2.265,9.8175,665,10.62,30.51,41.13,403.8,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-05-16,2016,20,137,44.65,62.47,2.349,9.9633,773,10.6,30.78,41.38,412.3,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-05-23,2016,21,144,44.56,66.86,2.205,9.8909,616,9.79,31.52,41.31,408.6,0,0,1,24447,40.51,400.7,4.56,61.5
2016-05-30,2016,22,151,45.15,65.72,2.161,9.7821,749,10.77,31.31,42.08,411.6,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-06-06,2016,23,158,43.83,66.64,2.205,9.8439,836,10.73,30.36,41.09,404.5,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-06-13,2016,24,165,45.12,63.8,2.19,9.7961,708,11.21,31.79,43.0,421.2,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-06-20,2016,25,172,45.11,62.15,2.091,9.6542,672,10.74,31.17,41.91,404.6,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-06-27,2016,26,179,43.81,64.44,2.111,9.8641,738,10.1,31.3,41.4,408.4,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-07-04,2016,27,186,44.97,63.46,2.217,10.0441,686,10.6,30.61,41.21,413.9,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-07-11,2016,28,193,44.04,64.84,2.166,9.7797,691,11.05,31.55,42.6,416.6,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-07-18,2016,29,200,44.8,63.35,2.213,9.8693,625,10.22,30.37,40.59,400.6,0,0,1,20951,40.15,396.2,5.53,61.5
2016-07-25,2016,30,207,42.94,63.96,2.181,9.768,713,10.83,30.3,41.13,401.8,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-08-01,2016,31,214,41.85,63.2,2.13,9.8578,635,9.35,30.08,39.43,388.7,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-08-08,2016,32,221,43.12,64.54,2.127,9.9657,551,10.19,30.81,41.0,408.6,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-08-15,2016,33,228,44.32,63.44,2.314,9.8233,584,10.42,30.88,41.3,405.7,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-08-22,2016,34,235,43.55,65.54,2.153,9.8911,602,9.91,31.36,41.27,408.2,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-08-29,2016,35,242,41.6,61.84,2.406,9.9111,622,10.17,29.75,39.92,395.7,0,0,1,23499,38.44,381.0,5.13,61.5
2016-09-05,2016,36,249,44.69,62.95,2.346,9.929,582,10.47,29.88,40.35,400.6,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-09-12,2016,37,256,44.95,62.71,2.348,9.7197,594,9.5,30.51,40.01,388.9,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-09-19,2016,38,263,42.98,65.29,2.441,9.8712,561,9.37,32.35,41.72,411.8,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-09-26,2016,39,270,42.31,66.73,2.449,9.8502,665,10.83,31.24,42.07,414.4,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-10-03,2016,40,277,42.69,63.75,2.563,9.9115,613,10.27,31.77,42.04,416.7,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-10-10,2016,41,284,43.55,64.65,2.428,9.6686,633,10.1,30.73,40.83,394.8,0,0,1,22028,39.97,386.4,4.96,61.5
2016-10-17,2016,42,291,43.43,64.2,2.761,9.8559,580,10.23,30.8,41.03,404.4,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-10-24,2016,43,298,43.77,63.7,2.628,9.8558,620,10.26,30.72,40.98,403.9,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-10-31,2016,44,305,41.22,64.06,2.841,9.8295,612,10.41,29.93,40.34,396.5,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-11-07,2016,45,312,41.61,64.86,2.752,9.7834,621,10.27,30.69,40.96,400.7,0,0,1,19881,40.78,398.9,6.21,61.5
2016-11-14,2016,46,319,43.71,68.82,2.818,9.8692,612,9.68,31.75,41.43,408.9,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-11-21,2016,47,326,42.93,66.45,3.178,9.8006,624,10.06,31.66,41.72,408.9,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-11-28,2016,48,333,43.83,68.47,2.662,9.6854,628,10.55,30.99,41.54,402.3,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-12-05,2016,49,340,40.32,67.47,3.015,9.7748,613,9.64,31.12,40.76,398.4,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-12-12,2016,50,347,43.04,67.64,2.675,9.7909,616,9.94,31.34,41.28,404.2,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-12-19,2016,51,354,44.71,63.59,3.052,9.8885,771,10.74,31.31,42.05,415.8,0,0,0,0.0,0.0,0.0,0.0,61.5
2016-12-26,2016,52,361,41.96,62.89,3.171,9.8496,748,10.25,30.63,40.88,402.7,0,0,0,0.0,0.0,0.0,0.0,61.5
2017-01-02,2017,1,2,56.77,91.72,3.59,9.7106,1025,14.67,54.58,69.25,672.5,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-01-09,2017,2,9,55.05,87.12,3.393,9.8075,1139,15.27,53.24,68.51,671.9,0,0,1,22482,67.1,658.1,5.43,106.0
2017-01-16,2017,3,16,52.0,93.49,3.479,9.7575,1185,13.84,54.57,68.41,667.5,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-01-23,2017,4,23,57.59,92.75,3.55,9.7831,1216,14.95,54.56,69.51,680.0,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-01-30,2017,5,30,55.05,94.29,3.426,9.8068,1207,14.3,56.81,71.11,697.4,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-02-06,2017,6,37,54.46,93.76,3.483,9.7059,1267,15.24,52.81,68.05,660.5,0,0,1,19434,65.56,636.3,4.76,106.0
2017-02-13,2017,7,44,53.43,94.28,3.477,9.6744,1131,13.83,52.62,66.45,642.9,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-02-20,2017,8,51,54.9,90.55,3.327,9.7054,1281,16.3,52.56,68.86,668.3,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-02-27,2017,9,58,56.68,94.45,3.312,9.7238,1225,14.98,58.02,73.0,709.8,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-03-06,2017,10,65,56.0,93.25,3.313,9.6091,1253,15.68,53.69,69.37,666.6,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-03-13,2017,11,72,53.8,92.2,3.188,9.6561,1242,14.21,53.37,67.58,652.6,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-03-20,2017,12,79,56.21,88.5,3.054,9.6672,1339,15.32,53.58,68.9,666.1,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-03-27,2017,13,86,55.34,87.21,3.266,9.7361,1250,15.55,52.13,67.68,658.9,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-04-03,2017,14,93,56.81,91.68,3.097,9.7086,1275,15.79,54.01,69.8,677.7,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-04-10,2017,15,100,54.24,93.59,3.001,9.7712,1418,15.59,55.94,71.53,698.9,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-04-17,2017,16,107,53.68,92.57,3.033,9.7422,1227,13.97,55.22,69.19,674.1,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-04-24,2017,17,114,52.41,89.57,3.055,9.723,1429,16.43,52.5,68.93,670.2,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-05-01,2017,18,121,55.18,89.86,2.698,9.6461,1221,13.74,54.29,68.03,656.2,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-05-08,2017,19,128,54.74,85.43,2.863,9.7587,1275,14.94,53.39,68.33,666.8,0,0,1,23135,66.29,646.9,5.53,106.0
2017-05-15,2017,20,135,55.91,89.93,2.668,9.7288,1342,15.11,57.0,72.11,701.5,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-05-22,2017,21,142,54.18,88.82,2.63,9.7252,1095,13.95,52.31,66.26,644.4,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-05-29,2017,22,149,54.97,90.78,2.721,9.5488,1385,15.81,53.53,69.34,662.1,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-06-05,2017,23,156,54.89,88.33,2.537,9.7235,1158,14.33,52.85,67.18,653.2,0,0,1,20115,65.89,640.7,6.03,106.0
2017-06-12,2017,24,163,52.62,87.84,2.628,9.745,1257,15.21,52.17,67.38,656.6,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-06-19,2017,25,170,55.57,83.71,2.443,9.6445,1262,15.58,52.99,68.57,661.3,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-06-26,2017,26,177,55.75,84.52,2.544,9.7015,1227,14.83,52.29,67.12,651.2,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-07-03,2017,27,184,54.9,88.52,2.424,9.7058,1058,12.7,53.96,66.66,647.0,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-07-10,2017,28,191,54.87,86.67,2.286,9.6862,948,14.3,51.87,66.17,640.9,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-07-17,2017,29,198,55.62,88.08,2.387,9.633,1138,14.0,53.94,67.94,654.5,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-07-24,2017,30,205,53.14,81.08,2.26,9.7254,1049,13.73,51.61,65.34,635.5,0,0,1,22176,63.92,621.6,5.44,106.0
2017-07-31,2017,31,212,55.26,84.61,2.46,9.744,970,13.78,53.25,67.03,653.1,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-08-07,2017,32,219,54.48,80.33,2.438,9.6503,1073,14.41,52.7,67.11,647.6,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-08-14,2017,33,226,52.79,83.79,2.659,9.7302,1154,14.7,50.26,64.96,632.1,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-08-21,2017,34,233,51.57,81.12,2.645,9.7908,1189,15.17,51.64,66.81,654.1,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-08-28,2017,35,240,52.51,82.1,2.707,9.7384,1040,14.2,51.32,65.52,638.1,0,0,1,19886,63.38,617.2,4.78,106.0
2017-09-04,2017,36,247,54.97,88.22,2.723,9.7675,1064,13.85,54.55,68.4,668.1,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-09-11,2017,37,254,51.29,87.72,2.587,9.7294,949,13.86,52.3,66.16,643.7,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-09-18,2017,38,261,50.98,86.29,2.709,9.7699,1012,14.07,50.7,64.77,632.8,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-09-25,2017,39,268,52.32,84.31,2.931,9.824,945,14.13,49.13,63.26,621.5,0,0,1,20285,60.73,596.6,5.72,106.0
2017-10-02,2017,40,275,51.5,83.31,2.739,9.6024,1042,13.88,51.44,65.32,627.2,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-10-09,2017,41,282,54.06,86.62,3.039,9.7053,915,13.97,52.18,66.15,642.0,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-10-16,2017,42,289,51.89,85.83,2.916,9.6816,1041,14.19,50.91,65.1,630.3,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-10-23,2017,43,296,52.53,89.28,3.153,9.851,1113,14.97,51.59,66.56,655.7,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-10-30,2017,44,303,54.29,86.86,3.086,9.7214,1101,14.56,51.99,66.55,647.0,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-11-06,2017,45,310,54.33,85.81,3.246,9.6894,1017,14.3,51.49,65.79,637.5,0,0,1,20483,64.82,628.1,5.9,106.0
2017-11-13,2017,46,317,56.04,83.29,3.199,9.7352,1092,14.19,52.38,66.57,648.1,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-11-20,2017,47,324,54.05,87.65,3.519,9.7671,1127,13.88,53.09,66.97,654.1,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-11-27,2017,48,331,53.19,86.16,3.433,9.6735,1123,13.8,54.43,68.23,660.0,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-12-04,2017,49,338,52.5,89.62,3.539,9.6712,1153,13.86,55.02,68.88,666.2,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-12-11,2017,50,345,53.85,88.01,3.428,9.765,1053,13.64,52.98,66.62,650.5,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-12-18,2017,51,352,52.36,94.4,3.424,9.7665,1132,13.89,54.77,68.66,670.6,0,0,0,0.0,0.0,0.0,0.0,106.0
2017-12-25,2017,52,359,55.15,89.81,3.698,9.7794,1206,14.54,52.92,67.46,659.7,0,0,0,0.0,0.0,0.0,0.0,106.0
2018-01-01,2018,1,1,70.23,110.16,3.794,9.5329,1352,16.61,69.3,85.91,819.0,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-01-08,2018,2,8,73.8,111.23,3.92,9.6654,1461,18.04,73.25,91.29,882.4,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-01-15,2018,3,15,69.72,109.56,3.677,9.7132,1456,16.47,69.47,85.94,834.8,0,0,1,21203,82.83,804.6,4.67,136.6
2018-01-22,2018,4,22,68.23,114.94,3.648,9.6838,1381,17.36,66.3,83.66,810.1,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-01-29,2018,5,29,71.95,110.55,3.644,9.797,1344,16.96,70.94,87.9,861.2,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-02-05,2018,6,36,74.38,109.06,3.582,9.7543,1484,16.15,69.81,85.96,838.5,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-02-12,2018,7,43,72.95,113.7,3.563,9.4825,1509,16.47,68.57,85.04,806.4,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-02-19,2018,8,50,67.33,113.7,3.645,9.6647,1604,18.08,72.51,90.59,875.5,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-02-26,2018,9,57,70.0,111.17,3.352,9.6645,1461,17.41,70.07,87.48,845.5,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-03-05,2018,10,64,73.68,113.33,3.84,9.6586,1406,16.91,70.59,87.5,845.1,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-03-12,2018,11,71,75.28,110.27,3.402,9.6481,1570,17.42,70.32,87.74,846.5,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-03-19,2018,12,78,75.66,108.38,3.427,9.7242,1354,16.82,69.17,85.99,836.2,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-03-26,2018,13,85,74.18,107.83,3.453,9.7549,1592,17.78,69.81,87.59,854.4,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-04-02,2018,14,92,71.7,114.84,3.202,9.6097,1575,17.05,70.25,87.3,838.9,0,0,1,23707,85.72,823.7,6.08,136.6
2018-04-09,2018,15,99,70.14,108.65,3.216,9.6965,1600,17.99,68.9,86.89,842.5,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-04-16,2018,16,106,72.33,111.25,3.319,9.6886,1462,16.4,68.49,84.89,822.5,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-04-23,2018,17,113,73.81,111.03,3.162,9.6713,1634,17.52,72.62,90.14,871.8,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-04-30,2018,18,120,72.49,107.03,3.094,9.7078,1526,17.37,69.32,86.69,841.6,0,0,1,20086,83.43,809.9,5.08,136.6
2018-05-07,2018,19,127,76.72,111.92,3.043,9.6876,1577,17.88,72.37,90.25,874.3,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-05-14,2018,20,134,71.82,107.64,2.528,9.6943,1424,17.84,69.41,87.25,845.8,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-05-21,2018,21,141,70.11,107.22,2.718,9.7121,1484,17.72,67.51,85.23,827.8,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-05-28,2018,22,148,72.16,102.76,2.861,9.7152,1488,17.14,68.46,85.6,831.6,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-06-04,2018,23,155,74.81,105.49,2.749,9.6064,1342,16.52,71.27,87.79,843.3,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-06-11,2018,24,162,71.34,105.13,2.648,9.6438,1434,15.95,70.31,86.26,831.9,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-06-18,2018,25,169,70.44,107.51,2.522,9.7253,1451,17.21,67.4,84.61,822.9,0,0,1,19023,81.49,792.5,5.93,136.6
2018-06-25,2018,26,176,71.9,101.34,2.602,9.7498,1443,16.94,65.84,82.78,807.1,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-07-02,2018,27,183,72.44,104.51,2.366,9.733,1346,17.24,66.87,84.11,818.6,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-07-09,2018,28,190,65.45,104.9,2.626,9.5654,1237,17.7,66.04,83.74,801.0,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-07-16,2018,29,197,72.25,101.76,2.375,9.6685,1285,15.95,67.37,83.32,805.6,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-07-23,2018,30,204,71.26,102.95,2.464,9.7129,1107,14.09,68.73,82.82,804.4,0,0,1,23747,80.99,786.6,5.42,136.6
2018-07-30,2018,31,211,71.53,102.98,2.462,9.632,1249,15.03,66.62,81.65,786.5,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-08-06,2018,32,218,71.64,107.23,2.584,9.7313,1076,15.64,67.96,83.6,813.5,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-08-13,2018,33,225,70.9,102.07,2.796,9.6207,1301,16.1,66.99,83.09,799.4,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-08-20,2018,34,232,69.9,100.2,2.689,9.6758,1251,16.09,67.45,83.54,808.3,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-08-27,2018,35,239,71.77,99.57,2.828,9.5996,1272,16.53,63.85,80.38,771.6,0,0,1,20095,78.83,756.8,6.47,136.6
2018-09-03,2018,36,246,70.2,101.36,2.697,9.7715,1144,15.04,66.88,81.92,800.5,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-09-10,2018,37,253,71.19,102.45,2.967,9.716,992,14.51,66.61,81.12,788.2,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-09-17,2018,38,260,70.77,95.18,3.188,9.716,1207,16.58,68.22,84.8,823.9,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-09-24,2018,39,267,71.44,106.11,2.971,9.6704,1144,15.03,67.71,82.74,800.1,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-10-01,2018,40,274,67.47,103.32,2.817,9.6929,1185,15.83,65.82,81.65,791.4,0,0,1,23714,80.14,776.8,5.44,136.6
2018-10-08,2018,41,281,75.37,107.95,2.934,9.6958,1132,14.85,68.5,83.35,808.1,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-10-15,2018,42,288,70.69,102.21,3.279,9.7473,1323,15.84,67.91,83.75,816.3,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-10-22,2018,43,295,71.1,103.25,3.125,9.7891,1220,16.29,66.46,82.75,810.0,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-10-29,2018,44,302,67.87,103.41,3.276,9.6079,1206,14.77,65.09,79.86,767.3,0,0,1,22056,77.18,741.5,6.42,136.6
2018-11-05,2018,45,309,71.32,107.4,3.305,9.611,1120,15.2,70.12,85.32,820.0,0,0,0,0.0,0.0,0.0,0.0,136.6
